Time (s),Logical_PWM,Voltage (V),Current (A),Power (W)
1983.22575,243.00000,28.35000,1.06650,30.23528
1983.62438,243.00000,28.35000,1.06640,30.23244
1984.02277,243.00000,28.35000,1.06630,30.22961
1984.42131,243.00000,28.35100,1.06630,30.23067
1984.81940,243.00000,28.35100,1.06620,30.22784
1985.21780,243.00000,28.35100,1.06620,30.22784
1986.01507,244.00000,28.46800,1.07040,30.47215
1986.41386,244.00000,28.46800,1.07030,30.46930
1986.81184,244.00000,28.46800,1.07030,30.46930
1987.21031,244.00000,28.46800,1.07020,30.46645
1987.60852,244.00000,28.46800,1.07010,30.46361
1988.00729,244.00000,28.46800,1.07010,30.46361
1988.40562,244.00000,28.46800,1.07000,30.46076
1988.80455,244.00000,28.46800,1.07000,30.46076
1989.20262,244.00000,28.46800,1.06990,30.45791
1989.60151,244.00000,28.46800,1.06980,30.45507
1990.00065,244.00000,28.46800,1.06980,30.45507
1990.39886,244.00000,28.46800,1.06970,30.45222
1990.79754,244.00000,28.46800,1.06960,30.44937
1991.19562,244.00000,28.46900,1.06960,30.45044
1991.59392,244.00000,28.46900,1.06950,30.44760
1991.99245,244.00000,28.46900,1.06940,30.44475
1992.39143,244.00000,28.46900,1.06940,30.44475
1992.79001,244.00000,28.46900,1.06930,30.44190
1993.18835,244.00000,28.46900,1.06920,30.43905
1993.58660,244.00000,28.46900,1.06920,30.43905
1994.38395,245.00000,28.58600,1.07340,30.68421
1994.78239,245.00000,28.58600,1.07330,30.68135
1995.18072,245.00000,28.58600,1.07320,30.67850
1995.57966,245.00000,28.58600,1.07310,30.67564
1995.97789,245.00000,28.58600,1.07310,30.67564
1996.37604,245.00000,28.58600,1.07300,30.67278
1996.77419,245.00000,28.58600,1.07300,30.67278
1997.17298,245.00000,28.58600,1.07290,30.66992
1997.57170,245.00000,28.58600,1.07280,30.66706
1997.97066,245.00000,28.58700,1.07280,30.66813
1998.36854,245.00000,28.58700,1.07270,30.66527
1998.76774,245.00000,28.58700,1.07260,30.66242
1999.16546,245.00000,28.58700,1.07250,30.65956
1999.56452,245.00000,28.58700,1.07250,30.65956
1999.96282,245.00000,28.58700,1.07240,30.65670
2000.36145,245.00000,28.58700,1.07230,30.65384
2000.75980,245.00000,28.58700,1.07230,30.65384
2001.15750,245.00000,28.58700,1.07220,30.65098
2001.55661,245.00000,28.58700,1.07210,30.64812
2001.95576,245.00000,28.58800,1.07200,30.64634
2002.95171,246.00000,28.70400,1.07630,30.89412
2003.35042,246.00000,28.70500,1.07620,30.89232
2003.74904,246.00000,28.70500,1.07610,30.88945
2004.14669,246.00000,28.70500,1.07610,30.88945
2004.54607,246.00000,28.70500,1.07600,30.88658
2004.94476,246.00000,28.70500,1.07590,30.88371
2005.34255,246.00000,28.70600,1.07580,30.88191
2005.74122,246.00000,28.70600,1.07580,30.88191
2006.13937,246.00000,28.70600,1.07570,30.87904
2006.53845,246.00000,28.70600,1.07560,30.87617
2006.93644,246.00000,28.70600,1.07550,30.87330
2007.33555,246.00000,28.70600,1.07550,30.87330
2007.73376,246.00000,28.70600,1.07540,30.87043
2008.13245,246.00000,28.70600,1.07530,30.86756
2008.53086,246.00000,28.70600,1.07530,30.86756
2008.92897,246.00000,28.70700,1.07520,30.86577
2009.32811,246.00000,28.70600,1.07510,30.86182
2009.72672,246.00000,28.70700,1.07500,30.86003
2010.12488,246.00000,28.70700,1.07500,30.86003
2010.52299,246.00000,28.70700,1.07490,30.85715
2011.32013,247.00000,28.82400,1.07910,31.10398
2011.71868,247.00000,28.82400,1.07900,31.10110
2012.11768,247.00000,28.82400,1.07900,31.10110
2012.51613,247.00000,28.82400,1.07890,31.09821
2012.91486,247.00000,28.82400,1.07880,31.09533
2013.31261,247.00000,28.82400,1.07870,31.09245
2013.71194,247.00000,28.82400,1.07860,31.08957
2014.11033,247.00000,28.82400,1.07860,31.08957
2014.50890,247.00000,28.82400,1.07850,31.08668
2014.90717,247.00000,28.82500,1.07840,31.08488
2015.30579,247.00000,28.82500,1.07840,31.08488
2015.70391,247.00000,28.82500,1.07830,31.08200
2016.10308,247.00000,28.82500,1.07830,31.08200
2016.50118,247.00000,28.82500,1.07820,31.07912
2016.90002,247.00000,28.82500,1.07810,31.07623
2017.29773,247.00000,28.82500,1.07810,31.07623
2017.69694,247.00000,28.82500,1.07800,31.07335
2018.09501,247.00000,28.82500,1.07800,31.07335
2018.49341,247.00000,28.82500,1.07790,31.07047
2018.89174,247.00000,28.82500,1.07780,31.06759
