Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
444.19715,29.91000,1.07690,319.69000,23.62000,230.06000,23.31000,22.69000,0
444.39795,29.91000,1.07690,319.69000,23.62000,230.06000,23.31000,22.69000,0
444.59782,29.91000,1.07690,319.69000,23.62000,230.06000,23.31000,22.69000,0
444.79937,29.91000,1.07690,319.69000,23.62000,230.06000,23.31000,22.69000,0
444.98608,29.91000,1.07680,319.69000,23.62000,230.06000,23.31000,22.69000,0
445.18725,29.91000,1.07680,319.69000,23.62000,230.06000,23.31000,22.69000,0
445.38653,29.91000,1.07680,319.69000,23.62000,230.06000,23.31000,22.69000,0
445.58899,29.91000,1.07680,319.69000,23.62000,230.06000,23.31000,22.69000,0
445.79014,29.91000,1.07680,319.69000,23.62000,230.00000,23.31000,22.69000,0
445.99468,29.91000,1.07680,319.69000,23.62000,230.00000,23.31000,22.69000,0
446.18281,29.91000,1.07680,319.69000,23.62000,229.88000,23.31000,22.69000,0
446.38566,29.91000,1.07680,319.69000,23.62000,229.75000,23.31000,22.69000,0
446.58585,29.91000,1.07680,319.69000,23.62000,229.75000,23.31000,22.69000,0
446.78893,29.91000,1.07680,319.69000,23.62000,229.69000,23.31000,22.69000,0
446.98871,29.91000,1.07680,319.69000,23.62000,229.63000,23.31000,22.69000,0
447.19175,29.91000,1.07680,319.69000,23.62000,229.63000,23.31000,22.69000,0
447.37868,29.91000,1.07680,319.69000,23.62000,229.63000,23.31000,22.69000,0
447.57942,29.91000,1.07680,319.69000,23.62000,229.63000,23.31000,22.69000,0
447.78163,29.91000,1.07670,319.69000,23.62000,229.63000,23.31000,22.69000,0
447.98493,29.91000,1.07670,319.69000,23.62000,229.63000,23.31000,22.69000,0
448.18699,29.91000,1.07670,319.69000,23.62000,229.63000,23.31000,22.69000,0
448.37413,29.91000,1.07670,319.69000,23.62000,229.63000,23.31000,22.69000,0
448.57714,29.91000,1.07670,319.69000,23.62000,229.69000,23.31000,22.69000,0
448.77913,29.91000,1.07670,319.69000,23.62000,229.69000,23.31000,22.69000,0
448.98094,29.91000,1.07670,319.75000,23.62000,229.75000,23.31000,22.69000,0
449.16916,29.91000,1.07670,319.75000,23.62000,229.75000,23.31000,22.69000,0
449.37181,29.91000,1.07670,319.75000,23.62000,229.75000,23.31000,22.69000,0
449.57601,29.91000,1.07670,319.75000,23.62000,229.81000,23.31000,22.69000,0
449.77960,29.91000,1.07670,319.75000,23.62000,229.81000,23.31000,22.69000,0
449.98001,29.91000,1.07670,319.75000,23.62000,229.88000,23.31000,22.69000,0
450.16826,29.91100,1.07670,319.75000,23.62000,229.88000,23.31000,22.69000,0
450.36880,29.91000,1.07670,319.75000,23.62000,229.88000,23.31000,22.69000,0
450.57096,29.91100,1.07670,319.75000,23.62000,229.88000,23.31000,22.69000,0
450.77227,29.91100,1.07670,319.75000,23.62000,229.88000,23.31000,22.69000,0
450.97656,29.91100,1.07670,319.75000,23.62000,229.88000,23.31000,22.69000,0
451.16263,29.91100,1.07660,319.75000,23.62000,229.88000,23.31000,22.69000,0
451.36466,29.91100,1.07660,319.75000,23.62000,229.88000,23.31000,22.69000,0
451.56659,29.91100,1.07660,319.75000,23.62000,229.88000,23.31000,22.69000,0
451.77098,29.91100,1.07660,319.75000,23.62000,229.88000,23.31000,22.69000,0
451.97295,29.91100,1.07660,319.75000,23.62000,229.88000,23.31000,22.69000,0
452.16085,29.91100,1.07660,319.75000,23.62000,229.88000,23.31000,22.69000,0
452.36168,29.91100,1.07660,319.75000,23.62000,229.94000,23.31000,22.69000,0
452.56216,29.91100,1.07660,319.75000,23.62000,229.94000,23.31000,22.69000,0
452.76251,29.91100,1.07660,319.75000,23.62000,229.94000,23.31000,22.69000,0
452.96614,29.91100,1.07660,319.75000,23.62000,230.00000,23.31000,22.69000,0
453.16856,29.91100,1.07660,319.75000,23.62000,230.00000,23.31000,22.69000,0
453.35558,29.91100,1.07660,319.75000,23.62000,230.00000,23.31000,22.69000,0
453.55714,29.91100,1.07660,319.75000,23.62000,230.00000,23.31000,22.69000,0
453.76070,29.91100,1.07660,319.75000,23.62000,230.00000,23.31000,22.69000,0
453.96367,29.91100,1.07660,319.75000,23.62000,230.00000,23.31000,22.69000,0
454.15011,29.91100,1.07660,319.75000,23.62000,230.00000,23.31000,22.69000,0
454.35380,29.91100,1.07660,319.75000,23.62000,230.00000,23.31000,22.69000,0
454.55690,29.91100,1.07660,319.75000,23.62000,230.00000,23.31000,22.69000,0
454.75816,29.91100,1.07650,319.75000,23.62000,230.00000,23.31000,22.69000,0
454.96156,29.91100,1.07650,319.75000,23.62000,230.00000,23.31000,22.69000,0
455.14798,29.91100,1.07650,319.75000,23.62000,230.00000,23.31000,22.69000,0
455.34874,29.91100,1.07650,319.75000,23.62000,230.00000,23.31000,22.69000,0
455.54982,29.91100,1.07650,319.75000,23.62000,230.00000,23.31000,22.69000,0
455.75075,29.91100,1.07650,319.75000,23.62000,230.00000,23.31000,22.69000,0
455.95147,29.91100,1.07650,319.75000,23.62000,230.06000,23.31000,22.69000,0
456.15527,29.91100,1.07650,319.75000,23.62000,230.06000,23.31000,22.69000,0
456.34178,29.91100,1.07650,319.75000,23.62000,230.06000,23.31000,22.69000,0
456.54149,29.91100,1.07650,319.75000,23.62000,230.06000,23.31000,22.69000,0
456.74461,29.91100,1.07650,319.75000,23.62000,230.06000,23.31000,22.69000,0
456.94456,29.91100,1.07650,319.75000,23.62000,230.06000,23.31000,22.69000,0
457.14791,29.91100,1.07650,319.75000,23.62000,230.06000,23.31000,22.69000,0
457.35005,29.91100,1.07650,319.75000,23.62000,230.06000,23.31000,22.69000,0
457.53754,29.91100,1.07640,319.75000,23.62000,230.06000,23.31000,22.69000,0
457.73881,29.91100,1.07640,319.75000,23.62000,230.13000,23.31000,22.69000,0
457.94167,29.91100,1.07640,319.75000,23.62000,230.13000,23.31000,22.69000,0
458.14331,29.91100,1.07640,319.75000,23.62000,230.13000,23.31000,22.69000,0
458.34601,29.91100,1.07640,319.75000,23.62000,230.13000,23.31000,22.69000,0
458.54807,29.91100,1.07640,319.75000,23.62000,230.13000,23.31000,22.69000,0
458.73607,29.91100,1.07640,319.75000,23.62000,230.13000,23.31000,22.69000,0
458.93527,29.91100,1.07640,319.75000,23.62000,230.13000,23.31000,22.69000,0
459.13829,29.91100,1.07640,319.75000,23.62000,230.13000,23.31000,22.69000,0
459.33912,29.91100,1.07640,319.75000,23.62000,230.19000,23.31000,22.69000,0
459.54181,29.91100,1.07640,319.75000,23.62000,230.19000,23.31000,22.69000,0
459.74265,29.91100,1.07640,319.75000,23.62000,230.19000,23.31000,22.69000,0
459.92905,29.91100,1.07640,319.75000,23.62000,230.19000,23.31000,22.69000,0
460.13083,29.91100,1.07630,319.75000,23.62000,230.19000,23.31000,22.69000,0
460.33400,29.91100,1.07630,319.75000,23.62000,230.25000,23.31000,22.69000,0
460.53580,29.91200,1.07630,319.75000,23.62000,230.25000,23.31000,22.69000,0
460.73593,29.91100,1.07630,319.75000,23.62000,230.25000,23.31000,22.69000,0
460.93931,29.91100,1.07630,319.81000,23.62000,230.31000,23.31000,22.69000,0
461.12369,29.91200,1.07630,319.81000,23.62000,230.31000,23.31000,22.69000,0
461.32601,29.91100,1.07630,319.81000,23.62000,230.38000,23.31000,22.69000,0
461.52806,29.91200,1.07630,319.81000,23.62000,230.38000,23.31000,22.69000,0
461.73005,29.91200,1.07630,319.81000,23.62000,230.38000,23.31000,22.69000,0
461.92905,29.91200,1.07630,319.81000,23.62000,230.38000,23.31000,22.69000,0
462.13419,29.91200,1.07630,319.81000,23.62000,230.38000,23.31000,22.69000,0
462.32028,29.91200,1.07630,319.81000,23.62000,230.38000,23.31000,22.69000,0
462.52130,29.91200,1.07620,319.81000,23.62000,230.44000,23.31000,22.69000,0
462.72522,29.91200,1.07620,319.81000,23.62000,230.44000,23.31000,22.69000,0
462.92723,29.91200,1.07620,319.81000,23.62000,230.44000,23.31000,22.69000,0
