Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
71.22728,29.59300,1.24230,244.88000,23.44000,100.19000,18.19000,19.69000,0
71.42261,29.59300,1.24220,244.88000,23.44000,100.19000,18.19000,19.69000,0
71.62698,29.59400,1.24200,245.00000,23.44000,100.19000,18.19000,19.69000,0
71.82145,29.59400,1.24180,245.00000,23.44000,100.19000,18.19000,19.69000,0
72.01640,29.59400,1.24170,245.06000,23.44000,100.19000,18.19000,19.69000,0
72.22225,29.59400,1.24150,245.13000,23.44000,100.19000,18.19000,19.69000,0
72.41724,29.59400,1.24130,245.13000,23.44000,100.19000,18.19000,19.69000,0
72.62280,29.59400,1.24120,245.19000,23.44000,100.19000,18.19000,19.69000,0
72.81659,29.59500,1.24100,245.31000,23.44000,100.19000,18.19000,19.69000,0
73.02155,29.59500,1.24080,245.31000,23.44000,100.19000,18.19000,19.69000,0
73.21685,29.59500,1.24070,245.38000,23.44000,100.19000,18.19000,19.69000,0
73.41160,29.59500,1.24050,245.44000,23.44000,100.19000,18.19000,19.69000,0
73.61590,29.59500,1.24030,245.44000,23.44000,100.19000,18.19000,19.69000,0
73.80932,29.59500,1.24020,245.50000,23.44000,100.19000,18.19000,19.69000,0
74.01398,29.59500,1.24000,245.63000,23.44000,100.19000,18.19000,19.69000,0
74.20840,29.59600,1.23990,245.63000,23.44000,100.19000,18.19000,19.69000,0
74.41376,29.59600,1.23970,245.69000,23.44000,100.19000,18.19000,19.69000,0
74.60878,29.59600,1.23950,245.69000,23.44000,100.19000,18.19000,19.69000,0
74.81446,29.59600,1.23940,245.75000,23.44000,100.19000,18.19000,19.69000,0
75.00712,29.59600,1.23920,245.81000,23.44000,100.19000,18.25000,19.69000,0
75.21219,29.59600,1.23910,245.81000,23.44000,100.19000,18.25000,19.69000,0
75.40693,29.59600,1.23890,245.94000,23.44000,100.19000,18.25000,19.69000,0
75.60221,29.59700,1.23870,246.06000,23.44000,100.19000,18.25000,19.69000,0
75.80785,29.59700,1.23860,246.06000,23.44000,100.19000,18.25000,19.69000,0
76.00192,29.59700,1.23840,246.13000,23.44000,100.19000,18.25000,19.69000,0
76.20702,29.59700,1.23830,246.25000,23.44000,100.19000,18.25000,19.69000,0
76.40083,29.59700,1.23810,246.25000,23.44000,100.19000,18.25000,19.69000,0
76.60694,29.59700,1.23790,246.31000,23.44000,100.19000,18.25000,19.69000,0
76.80144,29.59700,1.23780,246.38000,23.44000,100.19000,18.25000,19.69000,0
77.00649,29.59700,1.23760,246.38000,23.44000,100.19000,18.25000,19.69000,0
77.20042,29.59800,1.23750,246.50000,23.44000,100.19000,18.31000,19.69000,0
77.39587,29.59800,1.23730,246.56000,23.44000,100.19000,18.31000,19.69000,0
77.60138,29.59800,1.23720,246.56000,23.44000,100.19000,18.31000,19.69000,0
77.79504,29.59800,1.23700,246.69000,23.44000,100.19000,18.31000,19.69000,0
78.00030,29.59800,1.23680,246.75000,23.44000,100.19000,18.31000,19.69000,0
78.19460,29.59800,1.23670,246.75000,23.44000,100.19000,18.31000,19.69000,0
78.39923,29.59800,1.23650,246.81000,23.44000,100.19000,18.31000,19.69000,0
78.59500,29.59900,1.23640,246.94000,23.44000,100.19000,18.31000,19.69000,0
78.79946,29.59900,1.23620,246.94000,23.44000,100.19000,18.31000,19.69000,0
78.99436,29.59900,1.23610,247.06000,23.44000,100.19000,18.31000,19.69000,0
79.18982,29.59900,1.23590,247.19000,23.44000,100.19000,18.31000,19.69000,0
79.39454,29.59900,1.23580,247.19000,23.44000,100.19000,18.31000,19.69000,0
79.58940,29.59900,1.23560,247.25000,23.44000,100.19000,18.31000,19.69000,0
79.79497,29.59900,1.23550,247.25000,23.44000,100.19000,18.31000,19.69000,0
79.99007,29.60000,1.23530,247.38000,23.44000,100.19000,18.31000,19.69000,0
80.18579,29.60000,1.23520,247.50000,23.44000,100.19000,18.31000,19.69000,0
80.38986,29.60000,1.23500,247.50000,23.44000,100.19000,18.31000,19.69000,0
80.58348,29.60000,1.23480,247.56000,23.44000,100.25000,18.31000,19.69000,0
80.78762,29.60000,1.23470,247.69000,23.44000,100.25000,18.31000,19.69000,0
80.98232,29.60000,1.23450,247.69000,23.44000,100.25000,18.31000,19.69000,0
81.18641,29.60000,1.23440,247.81000,23.44000,100.25000,18.31000,19.69000,0
81.39069,29.60100,1.23420,247.94000,23.44000,100.25000,18.31000,19.69000,0
81.58603,29.60100,1.23410,247.94000,23.44000,100.25000,18.31000,19.69000,0
81.78136,29.60100,1.23390,248.06000,23.44000,100.25000,18.31000,19.69000,0
81.98778,29.60100,1.23380,248.19000,23.44000,100.25000,18.31000,19.69000,0
82.18258,29.60100,1.23360,248.19000,23.44000,100.25000,18.31000,19.69000,0
82.37687,29.60100,1.23350,248.31000,23.44000,100.25000,18.31000,19.69000,0
82.58220,29.60100,1.23340,248.44000,23.37000,100.25000,18.31000,19.69000,0
82.77669,29.60100,1.23320,248.44000,23.37000,100.25000,18.31000,19.69000,0
82.98085,29.60200,1.23310,248.56000,23.37000,100.25000,18.31000,19.69000,0
83.17460,29.60200,1.23290,248.69000,23.37000,100.25000,18.31000,19.69000,0
83.37941,29.60200,1.23280,248.69000,23.37000,100.25000,18.31000,19.69000,0
83.57379,29.60200,1.23260,248.81000,23.37000,100.25000,18.37000,19.69000,0
83.77849,29.60200,1.23250,248.94000,23.37000,100.25000,18.37000,19.69000,0
83.97127,29.60200,1.23230,248.94000,23.37000,100.25000,18.37000,19.69000,0
84.17575,29.60200,1.23220,249.06000,23.37000,100.25000,18.37000,19.69000,0
84.37195,29.60200,1.23210,249.19000,23.37000,100.25000,18.37000,19.69000,0
84.57683,29.60300,1.23190,249.19000,23.37000,100.25000,18.37000,19.69000,0
84.77192,29.60300,1.23180,249.25000,23.31000,100.25000,18.37000,19.62000,0
84.97581,29.60300,1.23160,249.25000,23.31000,100.25000,18.37000,19.62000,0
85.16917,29.60300,1.23150,249.31000,23.31000,100.25000,18.37000,19.62000,0
85.37603,29.60300,1.23140,249.38000,23.31000,100.25000,18.37000,19.62000,0
85.56604,29.60300,1.23120,249.38000,23.31000,100.25000,18.37000,19.62000,0
85.76254,29.60300,1.23110,249.44000,23.31000,100.25000,18.37000,19.62000,0
85.96478,29.60300,1.23090,249.56000,23.31000,100.25000,18.37000,19.62000,0
86.17153,29.60400,1.23080,249.56000,23.31000,100.25000,18.37000,19.62000,0
86.36866,29.60400,1.23070,249.69000,23.31000,100.25000,18.37000,19.62000,0
86.56966,29.60400,1.23050,249.69000,23.31000,100.25000,18.37000,19.62000,0
86.77052,29.60400,1.23040,249.69000,23.31000,100.25000,18.37000,19.62000,0
86.95980,29.60400,1.23030,249.81000,23.31000,100.25000,18.37000,19.62000,0
87.16362,29.60400,1.23010,249.94000,23.31000,100.25000,18.37000,19.62000,0
87.35630,29.60400,1.23000,249.94000,23.31000,100.25000,18.37000,19.62000,0
87.55712,29.60400,1.22990,250.00000,23.31000,100.25000,18.37000,19.62000,0
87.75539,29.60500,1.22970,250.00000,23.31000,100.25000,18.37000,19.62000,0
87.95961,29.60500,1.22960,250.06000,23.31000,100.25000,18.37000,19.62000,0
88.15900,29.60500,1.22950,250.19000,23.31000,100.25000,18.37000,19.62000,0
88.35373,29.60500,1.22930,250.19000,23.31000,100.25000,18.37000,19.62000,0
88.55994,29.60500,1.22920,250.25000,23.31000,100.25000,18.37000,19.62000,0
88.75341,29.60500,1.22910,250.31000,23.31000,100.25000,18.44000,19.62000,0
88.95615,29.60500,1.22890,250.31000,23.31000,100.25000,18.44000,19.62000,0
89.15585,29.60500,1.22880,250.44000,23.31000,100.25000,18.44000,19.69000,0
89.35582,29.60500,1.22870,250.56000,23.31000,100.25000,18.44000,19.69000,0
89.55421,29.60500,1.22850,250.56000,23.31000,100.25000,18.44000,19.69000,0
89.75757,29.60600,1.22840,250.63000,23.31000,100.25000,18.44000,19.69000,0
89.95320,29.60600,1.22830,250.75000,23.31000,100.25000,18.44000,19.69000,0
90.15153,29.60600,1.22810,250.75000,23.31000,100.25000,18.44000,19.69000,0
90.34500,29.60600,1.22800,250.81000,23.31000,100.25000,18.44000,19.69000,0
90.54978,29.60600,1.22790,250.94000,23.31000,100.25000,18.44000,19.69000,0
90.74541,29.60600,1.22780,250.94000,23.31000,100.25000,18.44000,19.69000,0
90.94409,29.60600,1.22770,251.00000,23.31000,100.25000,18.44000,19.69000,0
91.14572,29.60600,1.22750,251.06000,23.31000,100.25000,18.44000,19.69000,0
91.34661,29.60700,1.22740,251.06000,23.31000,100.25000,18.44000,19.69000,0
91.54389,29.60700,1.22730,251.13000,23.31000,100.25000,18.44000,19.69000,0
91.74748,29.60700,1.22720,251.19000,23.31000,100.25000,18.44000,19.69000,0
91.94858,29.60700,1.22700,251.19000,23.31000,100.25000,18.44000,19.69000,0
92.13924,29.60700,1.22690,251.25000,23.31000,100.25000,18.44000,19.69000,0
92.34003,29.60700,1.22680,251.31000,23.31000,100.25000,18.44000,19.69000,0
92.54848,29.60700,1.22670,251.31000,23.37000,100.25000,18.44000,19.69000,0
92.74506,29.60700,1.22660,251.38000,23.37000,100.25000,18.44000,19.69000,0
92.93682,29.60700,1.22640,251.38000,23.37000,100.25000,18.44000,19.69000,0
93.13498,29.60700,1.22630,251.44000,23.37000,100.25000,18.44000,19.69000,0
93.33708,29.60800,1.22620,251.50000,23.37000,100.25000,18.44000,19.69000,0
93.54121,29.60800,1.22610,251.50000,23.37000,100.25000,18.44000,19.69000,0
93.73607,29.60800,1.22600,251.50000,23.31000,100.25000,18.44000,19.69000,0
93.93097,29.60800,1.22580,251.56000,23.31000,100.25000,18.44000,19.69000,0
94.13270,29.60800,1.22570,251.56000,23.31000,100.25000,18.44000,19.69000,0
94.33007,29.60800,1.22560,251.63000,23.31000,100.25000,18.44000,19.69000,0
94.53080,29.60800,1.22550,251.69000,23.31000,100.25000,18.44000,19.69000,0
94.72904,29.60800,1.22540,251.69000,23.31000,100.25000,18.50000,19.69000,0
94.92976,29.60900,1.22520,251.75000,23.31000,100.25000,18.50000,19.75000,0
95.13692,29.60900,1.22510,251.81000,23.31000,100.25000,18.50000,19.75000,0
95.33067,29.60900,1.22500,251.81000,23.31000,100.25000,18.50000,19.75000,0
95.52631,29.60900,1.22490,251.94000,23.31000,100.25000,18.50000,19.75000,0
95.72536,29.60900,1.22470,252.00000,23.31000,100.25000,18.50000,19.75000,0
